,umap1,umap2,umap3,time
E451_400,9.055083,7.8104997,4.4791155,0.4004004004004004
E452_762,11.924781,2.0019064,7.9539676,0.7627627627627628
E453_36,-2.596414,9.681988,5.843964,0.036036036036036036
E454_507,-4.118997,1.0151887,3.7055664,0.5075075075075075
E455_349,12.015148,1.5067697,3.224418,0.34934934934934936
E456_860,12.182421,0.21599877,-0.46062258,0.8608608608608609
E457_66,-2.2603772,9.554045,6.1271753,0.06606606606606606
E458_236,11.451742,3.5620847,8.161486,0.23623623623623624
E459_477,9.331352,6.115447,1.7903537,0.4774774774774775
E460_571,12.500717,-0.080786,2.14278,0.5715715715715716
E461_454,10.50151,4.7030354,2.1320233,0.4544544544544545
E462_749,11.916752,1.9693806,3.9750507,0.7497497497497497
E463_592,-3.5095305,0.75628567,5.280106,0.5925925925925926
E464_970,11.214819,4.2894883,7.702774,0.970970970970971
E465_583,10.412554,5.8267546,5.1629705,0.5835835835835835
E466_61,-1.8015741,9.563787,5.3933434,0.06106106106106106
E467_389,-4.3920302,2.2581599,4.7864356,0.3893893893893894
E468_377,12.606997,-0.6557458,0.7728551,0.37737737737737737
E469_682,-4.380188,2.2906816,4.3411307,0.6826826826826827
E470_486,9.368727,7.2701097,4.292277,0.4864864864864865
E471_555,-3.7559521,1.7141753,5.5778546,0.5555555555555556
E472_412,10.584992,4.7341676,9.608289,0.4124124124124124
E473_647,9.683517,6.18959,2.8358505,0.6476476476476476
E474_106,2.4735372,8.890975,1.4958124,0.1061061061061061
E475_815,11.751264,1.9702084,1.4779066,0.8158158158158159
E476_110,-2.275548,5.436771,4.368837,0.11011011011011011
E477_305,0.8778231,8.239914,1.8438026,0.3053053053053053
E478_574,9.362928,7.297429,4.345349,0.5745745745745746
E479_723,12.097165,1.2322892,3.4711425,0.7237237237237237
E480_803,11.054397,3.9590256,2.8853862,0.8038038038038038
E481_648,11.920692,1.5897083,1.453757,0.6486486486486487
E482_106,-1.8776333,5.771676,3.951048,0.1061061061061061
E483_986,10.167398,5.979456,8.513142,0.986986986986987
E484_919,12.411098,-0.689492,5.745734,0.91991991991992
E485_171,4.9377465,8.282635,0.33237392,0.17117117117117117
E486_508,-2.6282754,0.5839491,4.2909985,0.5085085085085085
E487_69,-0.22660054,8.987844,3.6274538,0.06906906906906907
E488_783,-3.5166636,1.5737525,5.6750884,0.7837837837837838
E489_429,10.973824,4.791386,7.7626753,0.4294294294294294
E490_861,-2.461505,2.6905053,4.0958557,0.8618618618618619
E491_980,-4.4688964,1.6674612,5.080846,0.980980980980981
E492_419,11.6562805,2.9591303,4.4919286,0.4194194194194194
E493_812,10.759529,4.6442666,9.242306,0.8128128128128128
E494_907,11.887227,1.8283598,8.483268,0.9079079079079079
E495_538,10.788237,4.401483,2.685228,0.5385385385385385
E496_819,11.800499,1.8713077,1.5588334,0.8198198198198198
E497_803,11.176406,2.6771672,-0.47908413,0.8038038038038038
E498_801,11.920288,-1.0525593,9.1602955,0.8018018018018018
E499_266,0.20902911,8.150836,2.6552165,0.26626626626626626
E500_221,8.507403,6.758238,1.5758613,0.22122122122122123
E501_799,-3.0075002,1.6139671,5.5336895,0.7997997997997998
E502_566,11.117378,2.40405,-0.952079,0.5665665665665666
E503_477,-2.7800114,0.6904556,4.887775,0.4774774774774775
E504_99,0.08737454,8.84998,3.2837076,0.0990990990990991
E505_664,-4.5541377,1.7076275,4.974442,0.6646646646646647
E506_183,10.318946,3.4005198,-1.3594236,0.1831831831831832
E507_212,-3.174777,1.9539937,3.6258886,0.2122122122122122
E508_816,12.234521,0.19260882,7.3826027,0.8168168168168168
E509_703,10.113739,6.238286,7.8577275,0.7037037037037037
E510_628,11.991602,1.2969798,0.36141965,0.6286286286286287
E511_118,-2.5654864,4.278167,3.9463491,0.11811811811811812
E512_576,11.617475,3.0246003,8.399508,0.5765765765765766
E513_821,9.103758,7.666507,4.2902656,0.8218218218218218
E514_613,12.130562,-0.8998545,8.24831,0.6136136136136137
E515_641,-3.329146,1.6519878,3.4842937,0.6416416416416416
E516_569,-4.087785,0.7262373,5.1153913,0.5695695695695696
E517_772,-3.3029323,0.6823639,3.6378007,0.7727727727727728
E518_477,11.511891,3.6558917,6.403078,0.4774774774774775
E519_80,-3.5396228,8.51483,6.603493,0.08008008008008008
E520_323,-2.8390474,2.007417,3.7200673,0.3233233233233233
E521_450,10.4859,5.740126,7.4425797,0.45045045045045046
E522_592,-3.6228008,0.74638987,5.262889,0.5925925925925926
E523_455,11.898946,1.6341642,8.682013,0.45545545545545546
E524_430,12.479495,-1.3659959,5.560187,0.43043043043043044
E525_885,11.964259,0.8684045,8.8553505,0.8858858858858859
E526_953,12.018573,1.312437,0.5674425,0.953953953953954
E527_249,11.942412,1.4522014,0.4605464,0.24924924924924924
E528_887,12.342276,0.40024894,2.951547,0.8878878878878879
E529_712,12.067004,1.0751152,0.2845417,0.7127127127127127
E530_959,11.659891,3.2205188,6.56085,0.95995995995996
E531_356,-3.5632267,1.1310883,5.6006384,0.3563563563563564
E532_561,11.236091,3.9505928,4.0491567,0.5615615615615616
E533_854,12.032978,1.3814921,7.9387426,0.8548548548548549
E534_599,11.632301,2.676146,3.179206,0.5995995995995996
E535_285,12.399389,-2.7699683,6.872127,0.2852852852852853
E536_968,11.30896,3.526989,3.199588,0.968968968968969
E537_148,1.6209446,8.53118,1.2298454,0.14814814814814814
E538_861,12.212172,0.8576892,3.8173723,0.8618618618618619
E539_232,5.562749,8.0341625,0.94609433,0.23223223223223224
E540_458,-4.2623086,2.3232212,4.8853865,0.45845845845845845
E541_61,-2.24329,9.756215,5.607725,0.06106106106106106
E542_472,10.213676,5.7528114,8.900177,0.4724724724724725
E543_197,-3.5535088,0.97830623,5.22177,0.1971971971971972
E544_282,12.383956,-2.7755358,6.857414,0.2822822822822823
E545_184,5.9539137,7.8746905,0.94275486,0.1841841841841842
E546_389,11.991659,-0.7688472,8.909602,0.3893893893893894
E547_441,-4.260249,0.8086295,4.2164564,0.44144144144144143
E548_739,11.465729,3.6142175,5.0126634,0.7397397397397397
E549_890,9.268982,7.318251,3.979228,0.8908908908908909
E550_911,10.694457,5.310346,4.9286623,0.9119119119119119
E551_844,11.7198715,2.8083365,4.570854,0.8448448448448449
E552_972,10.900174,2.6143038,-1.1607465,0.972972972972973
E553_424,-3.5531723,0.54698485,3.6465774,0.4244244244244244
E554_3,-0.75689656,10.960289,7.578486,0.003003003003003003
E555_986,11.279093,3.9832563,4.6701307,0.986986986986987
E556_965,12.2855625,0.39072612,6.5526924,0.965965965965966
E557_211,2.973617,8.855562,0.60674167,0.21121121121121122
E558_330,-2.6682343,0.8912696,4.876535,0.3303303303303303
E559_770,11.037351,2.8249693,-0.570888,0.7707707707707707
E560_343,-3.2602236,0.5787234,3.5969787,0.3433433433433433
E561_992,11.909425,0.16942665,9.183637,0.992992992992993
E562_212,3.5252595,8.84348,-0.4007865,0.2122122122122122
E563_174,-3.175575,3.0743797,5.10525,0.17417417417417416
E564_209,12.347046,0.3491797,5.6038184,0.2092092092092092
E565_229,3.4032443,8.632428,1.5422623,0.22922922922922923
E566_234,2.8391562,8.672636,0.09331112,0.23423423423423423
E567_793,11.903068,2.0404143,7.901394,0.7937937937937938
E568_822,10.863314,2.6876125,-1.15771,0.8228228228228228
E569_315,-3.957096,2.7930489,4.817084,0.3153153153153153
E570_879,10.963464,4.8709593,7.4071813,0.8798798798798799
E571_841,10.248644,5.4181786,9.510629,0.8418418418418419
E572_692,12.638088,-0.7291083,0.99818367,0.6926926926926927
E573_585,11.5555105,3.4964247,7.0777164,0.5855855855855856
E574_979,-3.7809837,2.649443,4.1631484,0.97997997997998
E575_151,5.2571917,8.160488,0.9924687,0.15115115115115116
E576_368,8.821854,8.182398,4.673619,0.3683683683683684
E577_885,10.479445,4.7338233,2.1420414,0.8858858858858859
E578_875,12.020011,1.4592075,7.925258,0.8758758758758759
E579_449,12.363957,-0.5407098,6.0305405,0.4494494494494494
E580_761,11.199313,4.3669376,6.7974167,0.7617617617617618
E581_929,12.247207,0.015889548,7.3978834,0.92992992992993
E582_179,12.360472,-0.053954735,-0.05260897,0.17917917917917917
E583_561,9.409978,6.1063504,1.924091,0.5615615615615616
E584_416,9.741474,6.076211,2.742526,0.4164164164164164
E585_174,3.9371269,8.69388,-0.61216533,0.17417417417417416
E586_242,9.537071,6.925836,4.0786633,0.24224224224224225
E587_755,-3.5791268,2.3353179,3.9748507,0.7557557557557557
E588_509,12.354449,0.30562678,4.035043,0.5095095095095095
E589_197,4.3504176,8.482825,0.86434364,0.1971971971971972
E590_641,10.52874,4.819959,9.607148,0.6416416416416416
E591_31,-3.7124307,8.4889145,6.5916576,0.031031031031031032
E592_697,11.767277,2.471926,8.623201,0.6976976976976977
E593_879,11.180497,4.221642,8.111096,0.8798798798798799
E594_300,12.357607,0.18320365,5.7881503,0.3003003003003003
E595_830,11.133674,4.5871267,6.764605,0.8308308308308309
E596_305,12.438325,0.096880585,1.918817,0.3053053053053053
E597_131,-0.102198176,8.404157,3.1817918,0.13113113113113112
E598_708,12.0199585,1.4903965,3.1630597,0.7087087087087087
E599_254,11.625508,3.0320246,8.322721,0.25425425425425424
E600_656,11.2782,3.699497,3.7191577,0.6566566566566566
E601_289,-0.70593,6.921831,3.0058396,0.28928928928928926
E602_536,11.67877,2.402057,9.17427,0.5365365365365365
E603_463,12.33169,0.39210066,5.645788,0.46346346346346345
E604_86,-2.0384579,9.1993885,5.240431,0.08608608608608609
E605_374,10.136458,6.28703,5.097734,0.3743743743743744
E606_134,-3.4428833,1.2280523,3.721836,0.13413413413413414
E607_284,12.49526,-0.28843156,0.50276065,0.28428428428428426
E608_262,3.4180753,8.84096,-0.17612062,0.26226226226226224
E609_519,12.329041,0.43486214,3.123632,0.5195195195195195
E610_347,11.269079,4.227715,5.6338906,0.34734734734734735
E611_840,10.366192,4.8988476,1.9865505,0.8408408408408409
E612_198,10.271411,5.698571,3.8516052,0.1981981981981982
E613_635,11.62402,2.8110428,3.5067735,0.6356356356356356
E614_602,11.835563,2.6551921,7.2011213,0.6026026026026026
E615_871,10.839527,2.740954,-1.1404175,0.8718718718718719
E616_263,10.699357,5.302052,7.855556,0.26326326326326327
E617_700,12.441089,-2.7284596,6.6978416,0.7007007007007007
E618_225,10.18444,4.1014733,-0.44599268,0.22522522522522523
E619_292,10.800537,4.969985,4.3743553,0.2922922922922923
E620_601,11.389032,1.9032316,-0.84000623,0.6016016016016016
E621_315,-2.9146438,1.9536788,5.615184,0.3153153153153153
E622_764,10.921472,3.058335,10.552416,0.7647647647647647
E623_314,3.2654505,8.879134,-0.01712497,0.31431431431431434
E624_895,12.4971485,-2.376989,6.4998293,0.8958958958958959
E625_16,-2.616868,9.3608465,6.399248,0.016016016016016016
E626_164,-3.51495,0.8185184,5.3538275,0.16416416416416416
E627_294,-2.348124,1.7890031,4.220236,0.29429429429429427
E628_402,-3.3511987,1.1136302,4.649949,0.4024024024024024
E629_234,-2.9248471,0.4677895,4.725459,0.23423423423423423
E630_838,9.886907,6.7603083,5.7500777,0.8388388388388388
E631_854,11.06077,4.1293936,3.4258015,0.8548548548548549
E632_662,11.039683,3.4903512,9.927745,0.6626626626626627
E633_66,-3.5844088,8.602854,6.3831863,0.06606606606606606
E634_586,12.225166,-0.18233252,-0.619899,0.5865865865865866
E635_830,-2.9048164,1.1739217,3.480699,0.8308308308308309
E636_141,-2.1483495,5.690007,4.3073826,0.14114114114114115
E637_200,-3.136478,0.9178377,4.6038904,0.2002002002002002
E638_321,-4.337416,2.3291132,4.3966703,0.3213213213213213
E639_970,11.898046,2.1798043,7.7233977,0.970970970970971
E640_37,-1.6854997,9.705001,5.432225,0.037037037037037035
E641_903,12.287651,-0.7569024,7.3016567,0.9039039039039038
E642_652,12.02436,1.1834246,8.243569,0.6526526526526526
E643_314,11.779717,2.1049416,2.3855917,0.31431431431431434
E644_756,12.400175,-0.86197734,5.7195287,0.7567567567567568
E645_221,-2.881045,2.067416,4.8303924,0.22122122122122123
E646_45,-1.892876,9.681988,5.875478,0.04504504504504504
E647_839,12.225786,0.15936041,7.4697337,0.8398398398398398
E648_938,9.522811,7.311936,5.7508073,0.938938938938939
E649_340,-2.8136122,1.7533476,5.4565053,0.34034034034034033
E650_744,11.070401,4.440021,8.34062,0.7447447447447447
E651_771,-2.547935,2.2823331,3.8122077,0.7717717717717718
E652_237,10.3384,3.9795673,-0.28782496,0.23723723723723725
E653_801,10.372403,5.8588014,4.9072895,0.8018018018018018
E654_82,-1.5014836,6.0581264,3.5592382,0.08208208208208208
E655_992,-2.828958,1.9776217,5.559614,0.992992992992993
E656_253,-2.9851196,2.2152774,5.049951,0.25325325325325326
E657_311,12.5933275,-0.6446614,0.64955974,0.3113113113113113
E658_336,11.829259,2.1385314,3.2992697,0.33633633633633636
E659_43,-1.3486011,9.654308,5.3053055,0.043043043043043044
E660_529,10.804008,4.79169,3.8196445,0.5295295295295295
E661_268,7.8636627,7.159164,1.5149817,0.2682682682682683
E662_480,-3.7975755,0.64645183,4.4106293,0.4804804804804805
E663_301,10.948985,4.9717374,6.3400745,0.3013013013013013
E664_247,11.478243,3.6333926,5.3032703,0.24724724724724725
E665_834,10.942653,2.6339948,-1.0623977,0.8348348348348348
E666_38,-3.7225065,8.471094,6.5790725,0.03803803803803804
E667_218,5.3211384,8.11332,0.54097134,0.2182182182182182
E668_149,-3.2891634,3.490069,4.886109,0.14914914914914915
E669_505,-4.6078267,1.454715,4.8034644,0.5055055055055055
E670_837,10.830756,5.0869,5.3860674,0.8378378378378378
E671_469,-4.310775,1.0929624,3.9744096,0.4694694694694695
E672_804,11.519484,1.5282062,10.130969,0.8048048048048048
E673_664,12.482939,-0.46690235,-0.015871296,0.6646646646646647
E674_320,9.920102,5.4699373,1.8086251,0.3203203203203203
E675_821,12.14311,1.34048,5.8904505,0.8218218218218218
E676_742,10.119999,5.800298,9.149162,0.7427427427427428
E677_691,11.071724,4.0183754,3.1824358,0.6916916916916916
E678_772,12.194192,1.1950434,6.010147,0.7727727727727728
E679_68,-2.4226925,9.331265,5.526588,0.06806806806806807
E680_747,11.168418,3.2426658,1.4049926,0.7477477477477478
E681_748,9.044804,7.5815735,3.9352803,0.7487487487487487
E682_642,11.8638735,2.259507,4.210075,0.6426426426426426
E683_346,-3.922364,0.51945525,4.7919335,0.34634634634634637
E684_872,11.57484,2.758356,2.8883963,0.8728728728728729
E685_884,12.489913,-2.2833612,6.4324794,0.8848848848848849
E686_172,4.0320554,8.612408,0.3833466,0.17217217217217218
E687_306,-2.957879,2.7759576,3.904407,0.3063063063063063
E688_496,11.928077,1.6742508,2.2374432,0.4964964964964965
E689_962,10.684285,5.1828814,4.5341,0.9629629629629629
E690_712,11.72396,2.7380772,4.3088665,0.7127127127127127
E691_545,11.682667,3.0931802,5.507619,0.5455455455455456
E692_917,11.493565,3.4864993,8.044714,0.9179179179179179
E693_839,12.428325,-0.23618712,-0.10505727,0.8398398398398398
E694_446,11.540347,1.4626981,10.094915,0.44644644644644643
E695_119,1.1782838,8.456374,1.811778,0.11911911911911911
E696_263,11.705906,2.8183887,4.450049,0.26326326326326327
E697_160,-3.1962519,3.6536,4.419908,0.16016016016016016
E698_239,11.009149,3.2226663,0.23335005,0.23923923923923923
E699_847,11.048353,4.529349,8.222317,0.8478478478478478
E700_788,11.403564,2.7152145,1.3072039,0.7887887887887888
E701_154,-2.5677977,5.4112535,4.828198,0.15415415415415415
E702_768,10.026438,6.4281287,7.499288,0.7687687687687688
E703_711,10.727062,5.056805,8.534347,0.7117117117117117
E704_317,-3.6557434,2.2813427,5.3426976,0.3173173173173173
E705_599,8.280319,6.6010695,1.0793594,0.5995995995995996
E706_143,1.4761533,8.455363,1.3098583,0.14314314314314314
E707_645,-3.6340036,2.2826402,3.8914888,0.6456456456456456
E708_137,-3.1666028,1.4980996,3.857243,0.13713713713713713
E709_196,-2.8256836,2.0396593,3.8338852,0.1961961961961962
E710_604,10.76915,4.918927,4.079961,0.6046046046046046
E711_491,11.865056,-0.89405924,9.357768,0.4914914914914915
E712_121,1.1668575,8.683646,2.2086258,0.12112112112112113
E713_638,11.131572,2.514879,-0.8145632,0.6386386386386387
E714_956,-4.1040983,0.78915286,4.440715,0.9569569569569569
E715_795,11.400476,3.3221855,3.2776976,0.7957957957957958
E716_419,-2.8775349,1.101922,3.5025942,0.4194194194194194
E717_231,-0.7058153,6.9195457,3.0030043,0.23123123123123124
E718_851,9.116956,7.9160967,5.228151,0.8518518518518519
E719_479,12.236202,0.7030576,1.1606625,0.4794794794794795
E720_923,9.584166,6.1236196,2.4330783,0.923923923923924
E721_355,9.574609,7.241876,5.631021,0.35535535535535534
E722_451,-2.7767575,3.1689684,4.5116377,0.45145145145145144
E723_872,11.639764,3.2724867,6.0625033,0.8728728728728729
E724_576,11.881995,1.5094413,0.30509084,0.5765765765765766
E725_618,-2.3650696,1.7324076,3.6051884,0.6186186186186187
E726_263,10.668018,3.5170343,-0.37902832,0.26326326326326327
E727_502,12.528903,-0.35066777,0.059656303,0.5025025025025025
E728_413,10.42775,5.812028,5.0925264,0.4134134134134134
E729_242,8.64169,8.276622,4.346494,0.24224224224224225
E730_73,-2.3965707,5.770364,4.701639,0.07307307307307308
E731_734,10.578837,5.656236,6.8033776,0.7347347347347347
E732_550,11.435621,3.7812037,7.5104065,0.5505505505505506
E733_565,11.549921,3.5322187,6.28732,0.5655655655655656
E734_544,11.898509,2.4478486,6.2985415,0.5445445445445446
E735_740,11.876511,2.4240456,7.8357334,0.7407407407407407
E736_410,12.211901,0.79164857,1.5692334,0.41041041041041043
E737_547,12.378089,0.23727508,4.119189,0.5475475475475475
E738_519,12.174334,1.0426369,4.233228,0.5195195195195195
E739_909,10.903547,3.644115,10.098134,0.9099099099099099
E740_574,11.153354,4.4841347,7.3782043,0.5745745745745746
E741_856,11.757908,2.4214747,8.586173,0.8568568568568569
E742_343,-2.719812,3.8997798,3.8845212,0.3433433433433433
E743_616,11.84581,2.3953593,8.133466,0.6166166166166166
E744_912,12.157338,0.24539271,-0.50210917,0.9129129129129129
E745_373,12.03723,1.7524934,7.2321534,0.3733733733733734
E746_685,10.110358,5.9837527,8.720681,0.6856856856856857
E747_316,7.506662,7.0510306,0.97637886,0.3163163163163163
E748_242,10.637683,4.155719,1.321111,0.24224224224224225
E749_14,-1.7227271,9.691551,6.41642,0.014014014014014014
E750_119,-2.5103748,5.216496,4.6425166,0.11911911911911911
E751_512,10.543897,5.037447,9.231026,0.5125125125125125
E752_604,-3.5630236,1.367902,5.1622815,0.6046046046046046
E753_586,-2.748907,0.64245975,4.6902437,0.5865865865865866
E754_530,12.362527,-2.4982936,7.154696,0.5305305305305306
E755_7,-1.0165328,10.223195,6.8638177,0.007007007007007007
E756_401,10.4299755,3.642058,-0.70353335,0.4014014014014014
E757_271,12.486043,-0.027453031,2.2744396,0.27127127127127126
E758_899,12.333862,0.45079425,5.475799,0.8998998998998999
E759_124,0.2655297,8.944938,3.1503513,0.12412412412412413
E760_59,-2.4908807,9.094675,5.4955044,0.05905905905905906
E761_51,-2.493113,9.444703,5.6045732,0.05105105105105105
E762_648,10.084861,5.1676445,1.6599652,0.6486486486486487
E763_769,10.799568,5.2499633,5.728273,0.7697697697697697
E764_285,2.5024824,8.871016,1.5631224,0.2852852852852853
E765_368,12.355922,0.33505377,3.3411164,0.3683683683683684
E766_535,11.650585,3.2630577,6.3284883,0.5355355355355356
E767_286,-2.820527,1.1148266,3.448442,0.2862862862862863
E768_443,11.501592,3.5369747,5.009025,0.44344344344344344
E769_748,10.155171,5.95103,4.0374084,0.7487487487487487
E770_776,-2.94847,1.6175077,5.566268,0.7767767767767768
E771_773,10.466735,4.8959126,2.2691398,0.7737737737737738
E772_813,-3.9213073,2.8772106,4.3242097,0.8138138138138138
E773_111,-2.0295334,5.925928,4.2752695,0.1111111111111111
E774_53,-2.5022993,9.596299,5.67349,0.05305305305305305
E775_950,10.585675,4.4407,9.955125,0.950950950950951
E776_536,9.942962,5.2631526,1.4765267,0.5365365365365365
E777_8,-0.99501437,10.252736,6.8995795,0.008008008008008008
E778_11,-1.239021,9.961132,6.558959,0.011011011011011011
E779_843,11.504892,2.0759928,9.890386,0.8438438438438438
E780_928,12.475776,-1.4762805,5.7250032,0.928928928928929
